,ensembl_gene_id,hsapiens_homolog_ensembl_gene
14700,ENSMUSG00000074441,ENSG00000206047
14701,ENSMUSG00000074441,ENSG00000164821
14702,ENSMUSG00000074441,ENSG00000164816
14703,ENSMUSG00000074441,ENSG00000240247
14704,ENSMUSG00000074441,ENSG00000239839
14705,ENSMUSG00000074441,ENSG00000164822
14706,ENSMUSG00000032872,ENSG00000065615
14707,ENSMUSG00000094180,
14708,ENSMUSG00000077579,
14709,ENSMUSG00000090753,
14710,ENSMUSG00000074440,ENSG00000206047
14711,ENSMUSG00000074440,ENSG00000164821
14712,ENSMUSG00000074440,ENSG00000164816
14713,ENSMUSG00000074440,ENSG00000240247
14714,ENSMUSG00000074440,ENSG00000239839
14715,ENSMUSG00000074440,ENSG00000164822
14716,ENSMUSG00000100615,
14717,ENSMUSG00000032826,ENSG00000145362
14718,ENSMUSG00000083416,
14719,ENSMUSG00000080254,
14720,ENSMUSG00000025610,
14721,ENSMUSG00000056290,ENSG00000214787
14722,ENSMUSG00000056290,ENSG00000110079
14723,ENSMUSG00000109115,
14724,ENSMUSG00000073094,ENSG00000203870
14725,ENSMUSG00000062797,ENSG00000149196
14726,ENSMUSG00000074439,ENSG00000206047
14727,ENSMUSG00000074439,ENSG00000164821
14728,ENSMUSG00000074439,ENSG00000164816
14729,ENSMUSG00000074439,ENSG00000240247
14730,ENSMUSG00000074439,ENSG00000239839
14731,ENSMUSG00000074439,ENSG00000164822
14732,ENSMUSG00000064543,
14733,ENSMUSG00000045996,ENSG00000147669
14734,ENSMUSG00000003316,ENSG00000090863
14735,ENSMUSG00000064670,ENSG00000272337
14736,ENSMUSG00000064670,ENSG00000201243
14737,ENSMUSG00000025612,ENSG00000156273
14738,ENSMUSG00000082244,
14739,ENSMUSG00000031137,ENSG00000129682
14740,ENSMUSG00002076912,
14741,ENSMUSG00000109482,ENSG00000100612
14742,ENSMUSG00000079419,ENSG00000110077
14743,ENSMUSG00000079419,ENSG00000166926
14744,ENSMUSG00000037617,ENSG00000104450
14745,ENSMUSG00000088684,
14746,ENSMUSG00000022935,ENSG00000171189
14747,ENSMUSG00000113143,
14748,ENSMUSG00000065623,ENSG00000212316
14749,ENSMUSG00000056529,ENSG00000169403
14750,ENSMUSG00002075746,
14751,ENSMUSG00000021094,ENSG00000100612
14752,ENSMUSG00002075385,
14753,ENSMUSG00000076946,ENSG00000202601
14754,ENSMUSG00000084651,
14755,ENSMUSG00000021700,ENSG00000152932
14756,ENSMUSG00000049674,ENSG00000166363
14757,ENSMUSG00000049674,ENSG00000170790
14758,ENSMUSG00000109391,
14759,ENSMUSG00000073897,ENSG00000170782
14760,ENSMUSG00000058470,
14761,ENSMUSG00000062987,ENSG00000166368
14762,ENSMUSG00000033671,ENSG00000135837
14763,ENSMUSG00000028555,ENSG00000085831
14764,ENSMUSG00000110209,
14765,ENSMUSG00000030554,ENSG00000182253
14766,ENSMUSG00002075757,
14767,ENSMUSG00002076133,
14768,ENSMUSG00000083366,
14769,ENSMUSG00000031138,ENSG00000101981
14770,ENSMUSG00000112989,
14771,ENSMUSG00000086536,
14772,ENSMUSG00000024677,ENSG00000110077
14773,ENSMUSG00000024677,ENSG00000166926
14774,ENSMUSG00000039087,ENSG00000124782
14775,ENSMUSG00000021096,ENSG00000100614
14776,ENSMUSG00000024404,ENSG00000101782
14777,ENSMUSG00000017499,ENSG00000094804
14778,ENSMUSG00000099539,
14779,ENSMUSG00000118653,ENSG00000108106
14780,ENSMUSG00000111343,
14781,ENSMUSG00000081341,
14782,ENSMUSG00000110821,
14783,ENSMUSG00000031273,ENSG00000197565
14784,ENSMUSG00000111201,
14785,ENSMUSG00000111032,
14786,ENSMUSG00000042761,ENSG00000135324
14787,ENSMUSG00000065607,ENSG00000199172
14788,ENSMUSG00000111349,
14789,ENSMUSG00000110869,
14790,ENSMUSG00000026818,ENSG00000170835
14791,ENSMUSG00000020021,ENSG00000180263
14792,ENSMUSG00000024678,ENSG00000214787
14793,ENSMUSG00000024678,ENSG00000110079
14794,ENSMUSG00000113779,
14795,ENSMUSG00000004151,ENSG00000006468
14796,ENSMUSG00000103717,
14797,ENSMUSG00000067555,
14798,ENSMUSG00000103771,
14799,ENSMUSG00000102830,
14800,ENSMUSG00000094380,
14801,ENSMUSG00000104088,
14802,ENSMUSG00000024679,ENSG00000110077
14803,ENSMUSG00000024679,ENSG00000166926
14804,ENSMUSG00000060503,ENSG00000166368
14805,ENSMUSG00000096794,
14806,ENSMUSG00000108871,
14807,ENSMUSG00002076390,
14808,ENSMUSG00000026489,ENSG00000163050
14809,ENSMUSG00000097981,
14810,ENSMUSG00000087667,
14811,ENSMUSG00000039962,
14812,ENSMUSG00000073896,ENSG00000178358
14813,ENSMUSG00000094810,
14814,ENSMUSG00000026816,ENSG00000148308
14815,ENSMUSG00000077240,
14816,ENSMUSG00000110991,
14817,ENSMUSG00000088201,
14818,ENSMUSG00000049556,ENSG00000169783
14819,ENSMUSG00000115811,
14820,ENSMUSG00000119417,
14821,ENSMUSG00000109152,
14822,ENSMUSG00000024680,ENSG00000149534
14823,ENSMUSG00000022280,ENSG00000034677
14824,ENSMUSG00000016626,ENSG00000158077
14825,ENSMUSG00000074437,ENSG00000206047
14826,ENSMUSG00000074437,ENSG00000164821
14827,ENSMUSG00000074437,ENSG00000164816
14828,ENSMUSG00000074437,ENSG00000240247
14829,ENSMUSG00000074437,ENSG00000239839
14830,ENSMUSG00000074437,ENSG00000164822
14831,ENSMUSG00000119513,ENSG00000207002
14832,ENSMUSG00000119513,ENSG00000200656
14833,ENSMUSG00000084377,
14834,ENSMUSG00002075523,
14835,ENSMUSG00000111037,
14836,ENSMUSG00000082918,
14837,ENSMUSG00000096295,ENSG00000206047
14838,ENSMUSG00000096295,ENSG00000164821
14839,ENSMUSG00000096295,ENSG00000164816
14840,ENSMUSG00000096295,ENSG00000240247
14841,ENSMUSG00000096295,ENSG00000239839
14842,ENSMUSG00000096295,ENSG00000164822
14843,ENSMUSG00000086261,
14844,ENSMUSG00000062621,
14845,ENSMUSG00000073894,ENSG00000170748
14846,ENSMUSG00000073894,ENSG00000175718
14847,ENSMUSG00000094362,ENSG00000206047
14848,ENSMUSG00000094362,ENSG00000164821
14849,ENSMUSG00000094362,ENSG00000164816
14850,ENSMUSG00000094362,ENSG00000240247
14851,ENSMUSG00000094362,ENSG00000239839
14852,ENSMUSG00000094362,ENSG00000164822
14853,ENSMUSG00002075862,
14854,ENSMUSG00000109078,
14855,ENSMUSG00000060114,
14856,ENSMUSG00000094662,ENSG00000206047
14857,ENSMUSG00000094662,ENSG00000164821
14858,ENSMUSG00000094662,ENSG00000164816
14859,ENSMUSG00000094662,ENSG00000240247
14860,ENSMUSG00000094662,ENSG00000239839
14861,ENSMUSG00000094662,ENSG00000164822
14862,ENSMUSG00000083106,
14863,ENSMUSG00000079114,ENSG00000206047
14864,ENSMUSG00000079114,ENSG00000164821
14865,ENSMUSG00000079114,ENSG00000164816
14866,ENSMUSG00000079114,ENSG00000240247
14867,ENSMUSG00000079114,ENSG00000239839
14868,ENSMUSG00000079114,ENSG00000164822
14869,ENSMUSG00000005533,ENSG00000140443
14870,ENSMUSG00000056919,ENSG00000135315
14871,ENSMUSG00000098457,
14872,ENSMUSG00000115162,
14873,ENSMUSG00000068579,
14874,ENSMUSG00000119166,ENSG00000207002
14875,ENSMUSG00000119166,ENSG00000200656
14876,ENSMUSG00000024681,ENSG00000149516
14877,ENSMUSG00000048307,ENSG00000186106
14878,ENSMUSG00000081321,
14879,ENSMUSG00000040354,ENSG00000166986
14880,ENSMUSG00000095925,
14881,ENSMUSG00000033596,ENSG00000168411
14882,ENSMUSG00000082223,
14883,ENSMUSG00000031196,ENSG00000185010
14884,ENSMUSG00000069808,ENSG00000167695
14885,ENSMUSG00000084748,ENSG00000276103
14886,ENSMUSG00000024410,ENSG00000141452
14887,ENSMUSG00000024059,ENSG00000115295
14888,ENSMUSG00000089055,ENSG00000207428
14889,ENSMUSG00002075803,
14890,ENSMUSG00000025221,ENSG00000120049
14891,ENSMUSG00000039063,ENSG00000134463
14892,ENSMUSG00000115084,
14893,ENSMUSG00000055022,ENSG00000018236
14894,ENSMUSG00000026815,ENSG00000165702
14895,ENSMUSG00000095066,ENSG00000206047
14896,ENSMUSG00000095066,ENSG00000164821
14897,ENSMUSG00000095066,ENSG00000164816
14898,ENSMUSG00000095066,ENSG00000240247
14899,ENSMUSG00000095066,ENSG00000239839
14900,ENSMUSG00000095066,ENSG00000164822
14901,ENSMUSG00000040163,ENSG00000214700
14902,ENSMUSG00000094818,ENSG00000206047
14903,ENSMUSG00000094818,ENSG00000164821
14904,ENSMUSG00000094818,ENSG00000164816
14905,ENSMUSG00000094818,ENSG00000240247
14906,ENSMUSG00000094818,ENSG00000239839
14907,ENSMUSG00000094818,ENSG00000164822
14908,ENSMUSG00000043648,ENSG00000179598
14909,ENSMUSG00000075934,
14910,ENSMUSG00000065956,ENSG00000206047
14911,ENSMUSG00000065956,ENSG00000164821
14912,ENSMUSG00000065956,ENSG00000164816
14913,ENSMUSG00000065956,ENSG00000240247
14914,ENSMUSG00000065956,ENSG00000239839
14915,ENSMUSG00000065956,ENSG00000164822
14916,ENSMUSG00000045620,ENSG00000182950
14917,ENSMUSG00000074434,ENSG00000206047
14918,ENSMUSG00000074434,ENSG00000164821
14919,ENSMUSG00000074434,ENSG00000164816
14920,ENSMUSG00000074434,ENSG00000240247
14921,ENSMUSG00000074434,ENSG00000239839
14922,ENSMUSG00000074434,ENSG00000164822
14923,ENSMUSG00000028557,ENSG00000123091
14924,ENSMUSG00000049396,ENSG00000179409
14925,ENSMUSG00000084041,
14926,ENSMUSG00000079113,ENSG00000206047
14927,ENSMUSG00000079113,ENSG00000164821
14928,ENSMUSG00000079113,ENSG00000164816
14929,ENSMUSG00000079113,ENSG00000240247
14930,ENSMUSG00000079113,ENSG00000239839
14931,ENSMUSG00000079113,ENSG00000164822
14932,ENSMUSG00000116754,
14933,ENSMUSG00000116845,
14934,ENSMUSG00000107969,
14935,ENSMUSG00000107814,
14936,ENSMUSG00001118671,ENSG00000207002
14937,ENSMUSG00001118671,ENSG00000200656
14938,ENSMUSG00000055811,ENSG00000156282
14939,ENSMUSG00000082323,
14940,ENSMUSG00000040121,ENSG00000174236
14941,ENSMUSG00000060070,ENSG00000206047
14942,ENSMUSG00000060070,ENSG00000164821
14943,ENSMUSG00000060070,ENSG00000164816
14944,ENSMUSG00000060070,ENSG00000240247
14945,ENSMUSG00000060070,ENSG00000239839
14946,ENSMUSG00000060070,ENSG00000164822
14947,ENSMUSG00000050520,ENSG00000156284
14948,ENSMUSG00000038057,
14949,ENSMUSG00000111448,
14950,ENSMUSG00000050239,ENSG00000188694
14951,ENSMUSG00000084366,
14952,ENSMUSG00000040112,ENSG00000061794
14953,ENSMUSG00002076486,ENSG00000252859
14954,ENSMUSG00000060491,ENSG00000204006
14955,ENSMUSG00000045331,
14956,ENSMUSG00000060208,ENSG00000206047
14957,ENSMUSG00000060208,ENSG00000164821
14958,ENSMUSG00000060208,ENSG00000164816
14959,ENSMUSG00000060208,ENSG00000240247
14960,ENSMUSG00000060208,ENSG00000239839
14961,ENSMUSG00000060208,ENSG00000164822
14962,ENSMUSG00002076616,
14963,ENSMUSG00000071471,ENSG00000197683
14964,ENSMUSG00000099385,
14965,ENSMUSG00000038046,ENSG00000171861
14966,ENSMUSG00000102683,
14967,ENSMUSG00000059189,
14968,ENSMUSG00000090515,ENSG00000206107
14969,ENSMUSG00000116547,
14970,ENSMUSG00000050704,
14971,ENSMUSG00000032911,ENSG00000173546
14972,ENSMUSG00000063206,ENSG00000206047
14973,ENSMUSG00000063206,ENSG00000164821
14974,ENSMUSG00000063206,ENSG00000164816
14975,ENSMUSG00000063206,ENSG00000240247
14976,ENSMUSG00000063206,ENSG00000239839
14977,ENSMUSG00000063206,ENSG00000164822
14978,ENSMUSG00000062542,ENSG00000170743
14979,ENSMUSG00000056350,ENSG00000186971
14980,ENSMUSG00000056350,ENSG00000182816
14981,ENSMUSG00000056350,ENSG00000198390
14982,ENSMUSG00000050224,
14983,ENSMUSG00000012519,ENSG00000168404
14984,ENSMUSG00000077687,
14985,ENSMUSG00000068078,
14986,ENSMUSG00000082771,
14987,ENSMUSG00000028551,ENSG00000123080
14988,ENSMUSG00000038914,ENSG00000101191
14989,ENSMUSG00000048830,
14990,ENSMUSG00002075092,
14991,ENSMUSG00000116388,
14992,ENSMUSG00000116521,
14993,ENSMUSG00000116389,
14994,ENSMUSG00002075353,
14995,ENSMUSG00000116412,
14996,ENSMUSG00000115871,
14997,ENSMUSG00000116455,
14998,ENSMUSG00000116528,
14999,ENSMUSG00000116300,
15000,ENSMUSG00000116636,
15001,ENSMUSG00000047050,
15002,ENSMUSG00000020844,ENSG00000167693
15003,ENSMUSG00000029563,ENSG00000128573
15004,ENSMUSG00000116007,
15005,ENSMUSG00000010517,ENSG00000185104
15006,ENSMUSG00000088225,ENSG00000253065
15007,ENSMUSG00000110888,
15008,ENSMUSG00000051003,ENSG00000168124
15009,ENSMUSG00000051041,ENSG00000183801
15010,ENSMUSG00000032733,ENSG00000173548
15011,ENSMUSG00000108336,
15012,ENSMUSG00000118529,
15013,ENSMUSG00000022931,ENSG00000186970
15014,ENSMUSG00000032419,ENSG00000112837
15015,ENSMUSG00000098057,
15016,ENSMUSG00000109374,
15017,ENSMUSG00000030553,ENSG00000183571
15018,ENSMUSG00000060691,
15019,ENSMUSG00000057650,
15020,ENSMUSG00000038822,ENSG00000085382
15021,ENSMUSG00000060469,
15022,ENSMUSG00000043982,
15023,ENSMUSG00000051802,
15024,ENSMUSG00000048643,
15025,ENSMUSG00000057174,
15026,ENSMUSG00000096534,
15027,ENSMUSG00000030619,ENSG00000074266
15028,ENSMUSG00000116708,
15029,ENSMUSG00000095992,
15030,ENSMUSG00000068075,
15031,ENSMUSG00000110930,
15032,ENSMUSG00000058172,
15033,ENSMUSG00000103710,
15034,ENSMUSG00000058618,ENSG00000206047
15035,ENSMUSG00000058618,ENSG00000164821
15036,ENSMUSG00000058618,ENSG00000164816
15037,ENSMUSG00000058618,ENSG00000240247
15038,ENSMUSG00000058618,ENSG00000239839
15039,ENSMUSG00000058618,ENSG00000164822
15040,ENSMUSG00000032288,ENSG00000177971
15041,ENSMUSG00000068074,
15042,ENSMUSG00000062400,
15043,ENSMUSG00000102043,
15044,ENSMUSG00000119464,ENSG00000207002
15045,ENSMUSG00000119464,ENSG00000200656
15046,ENSMUSG00000081668,
15047,ENSMUSG00000118943,
15048,ENSMUSG00000077553,
15049,ENSMUSG00000099584,
15050,ENSMUSG00000110484,
15051,ENSMUSG00000068073,
15052,ENSMUSG00000099886,
15053,ENSMUSG00000024413,ENSG00000141458
15054,ENSMUSG00000044072,ENSG00000214595
15055,ENSMUSG00000102075,
15056,ENSMUSG00000096340,
15057,ENSMUSG00000057855,
15058,ENSMUSG00000055334,ENSG00000169371
15059,ENSMUSG00000083736,
15060,ENSMUSG00000064213,ENSG00000206047
15061,ENSMUSG00000064213,ENSG00000164821
15062,ENSMUSG00000064213,ENSG00000164816
15063,ENSMUSG00000064213,ENSG00000240247
15064,ENSMUSG00000064213,ENSG00000239839
15065,ENSMUSG00000064213,ENSG00000164822
15066,ENSMUSG00000068071,
15067,ENSMUSG00000081633,
15068,ENSMUSG00000031198,ENSG00000165775
15069,ENSMUSG00000022534,ENSG00000103313
15070,ENSMUSG00000083995,
15071,ENSMUSG00000084254,
15072,ENSMUSG00000047143,ENSG00000142700
15073,ENSMUSG00000044748,
15074,ENSMUSG00000082698,
15075,ENSMUSG00000058568,
15076,ENSMUSG00000032290,ENSG00000169410
15077,ENSMUSG00000090110,ENSG00000182712
15078,ENSMUSG00000025938,ENSG00000137571
15079,ENSMUSG00000033579,ENSG00000103089
15080,ENSMUSG00000045609,
15081,ENSMUSG00000046006,ENSG00000175857
15082,ENSMUSG00000028886,ENSG00000158161
15083,ENSMUSG00000059493,ENSG00000188158
15084,ENSMUSG00000021701,ENSG00000145632
15085,ENSMUSG00000119084,
15086,ENSMUSG00000119452,ENSG00000207149
15087,ENSMUSG00000119452,ENSG00000252515
15088,ENSMUSG00000119452,ENSG00000201789
15089,ENSMUSG00002076355,
15090,ENSMUSG00002075955,ENSG00000223315
15091,ENSMUSG00000082625,
15092,ENSMUSG00000031139,ENSG00000101977
15093,ENSMUSG00000036218,ENSG00000165966
15094,ENSMUSG00000077477,
15095,ENSMUSG00000006570,
15096,ENSMUSG00000057766,ENSG00000154065
15097,ENSMUSG00000034684,ENSG00000001617
15098,ENSMUSG00000044743,
15099,ENSMUSG00000047390,
15100,ENSMUSG00000045337,
15101,ENSMUSG00000059113,
15102,ENSMUSG00000095834,
15103,ENSMUSG00000044227,
15104,ENSMUSG00000110616,
15105,ENSMUSG00000068068,
15106,ENSMUSG00000048500,ENSG00000186458
15107,ENSMUSG00000068067,
15108,ENSMUSG00000022529,ENSG00000006194
15109,ENSMUSG00000022529,ENSG00000290183
15110,ENSMUSG00000110681,
15111,ENSMUSG00000116242,
15112,ENSMUSG00000058052,ENSG00000186599
15113,ENSMUSG00000058052,ENSG00000186562
15114,ENSMUSG00000115921,
15115,ENSMUSG00000044222,ENSG00000186572
15116,ENSMUSG00000044222,ENSG00000198129
15117,ENSMUSG00000116124,
15118,ENSMUSG00000097989,
15119,ENSMUSG00000021427,ENSG00000124783
15120,ENSMUSG00000026159,ENSG00000173744
15121,ENSMUSG00000079112,ENSG00000233132
15122,ENSMUSG00000079112,ENSG00000285765
15123,ENSMUSG00000079112,ENSG00000233115
15124,ENSMUSG00000079112,ENSG00000223885
15125,ENSMUSG00000079112,ENSG00000254229
15126,ENSMUSG00000079112,ENSG00000285950
15127,ENSMUSG00000079112,ENSG00000233295
15128,ENSMUSG00000079112,ENSG00000215354
15129,ENSMUSG00000079112,ENSG00000215373
15130,ENSMUSG00000079112,ENSG00000171847
15131,ENSMUSG00000079112,ENSG00000229924
15132,ENSMUSG00000079112,ENSG00000285814
15133,ENSMUSG00000079112,ENSG00000285937
15134,ENSMUSG00000079112,ENSG00000285913
15135,ENSMUSG00000079112,ENSG00000285720
15136,ENSMUSG00000079112,ENSG00000285687
15137,ENSMUSG00000079112,ENSG00000285620
15138,ENSMUSG00000079112,ENSG00000285607
15139,ENSMUSG00000079112,ENSG00000285657
15140,ENSMUSG00000079112,ENSG00000230045
15141,ENSMUSG00000079112,ENSG00000285975
15142,ENSMUSG00002076809,ENSG00000200708
15143,ENSMUSG00000013611,ENSG00000174226
15144,ENSMUSG00000113229,
15145,ENSMUSG00000113108,
15146,ENSMUSG00000113266,
15147,ENSMUSG00000113896,
15148,ENSMUSG00000078157,ENSG00000141965
15149,ENSMUSG00000077700,
15150,ENSMUSG00000113384,
15151,ENSMUSG00000080851,
15152,ENSMUSG00000077269,
15153,ENSMUSG00000017049,ENSG00000123171
15154,ENSMUSG00000113277,
15155,ENSMUSG00000113874,
15156,ENSMUSG00000115961,
15157,ENSMUSG00000047446,ENSG00000122644
15158,ENSMUSG00000032633,ENSG00000154803
15159,ENSMUSG00000118410,
15160,ENSMUSG00000109636,
15161,ENSMUSG00000059043,ENSG00000168158
15162,ENSMUSG00000006567,ENSG00000123191
15163,ENSMUSG00000082051,
15164,ENSMUSG00000054939,ENSG00000103343
15165,ENSMUSG00000024421,ENSG00000053747
15166,ENSMUSG00000039789,ENSG00000167981
15167,ENSMUSG00000021099,ENSG00000184302
15168,ENSMUSG00000114775,
15169,ENSMUSG00000114587,
15170,ENSMUSG00000114275,
15171,ENSMUSG00000114320,
15172,ENSMUSG00000114747,
15173,ENSMUSG00000005982,ENSG00000122390
15174,ENSMUSG00000097010,
15175,ENSMUSG00000111466,
15176,ENSMUSG00000055194,ENSG00000169067
15177,ENSMUSG00000111491,
15178,ENSMUSG00002076863,
15179,ENSMUSG00000118904,ENSG00000206818
15180,ENSMUSG00000081277,
15181,ENSMUSG00000059834,ENSG00000151466
15182,ENSMUSG00000082258,
15183,ENSMUSG00000077361,
15184,ENSMUSG00000102197,
15185,ENSMUSG00000086201,
15186,ENSMUSG00000111754,
15187,ENSMUSG00000065718,
15188,ENSMUSG00000111499,
15189,ENSMUSG00000051367,ENSG00000126778
15190,ENSMUSG00000111057,
15191,ENSMUSG00000044566,ENSG00000164304
15192,ENSMUSG00000111719,
15193,ENSMUSG00000111072,
15194,ENSMUSG00000112702,
15195,ENSMUSG00000112917,
15196,ENSMUSG00000111911,
15197,ENSMUSG00000112062,
15198,ENSMUSG00002076715,
15199,ENSMUSG00000111262,
15200,ENSMUSG00000111585,
15201,ENSMUSG00000065630,
15202,ENSMUSG00000111436,
15203,ENSMUSG00000111581,
15204,ENSMUSG00000111900,
15205,ENSMUSG00000034460,ENSG00000100625
15206,ENSMUSG00000111704,
15207,ENSMUSG00000111298,
15208,ENSMUSG00000111433,
15209,ENSMUSG00000109038,
15210,ENSMUSG00000111486,
15211,ENSMUSG00000109453,
15212,ENSMUSG00000111374,
15213,ENSMUSG00000109096,
15214,ENSMUSG00000109245,
15215,ENSMUSG00000108897,
15216,ENSMUSG00000062235,
15217,ENSMUSG00000040345,ENSG00000123329
15218,ENSMUSG00000109298,
15219,ENSMUSG00000108876,
15220,ENSMUSG00000078779,ENSG00000197782
15221,ENSMUSG00000002565,ENSG00000006747
15222,ENSMUSG00000119719,
15223,ENSMUSG00002075717,
15224,ENSMUSG00000042659,ENSG00000140450
15225,ENSMUSG00000027573,ENSG00000101193
15226,ENSMUSG00000036197,ENSG00000151233
15227,ENSMUSG00000109753,
15228,ENSMUSG00000109963,
15229,ENSMUSG00000090003,
15230,ENSMUSG00000110227,
15231,ENSMUSG00000088135,
15232,ENSMUSG00000109791,
15233,ENSMUSG00000080906,
15234,ENSMUSG00002075476,
15235,ENSMUSG00000085254,
15236,ENSMUSG00000049946,
15237,ENSMUSG00000020843,ENSG00000177370
15238,ENSMUSG00000109746,
15239,ENSMUSG00000110401,
15240,ENSMUSG00000021428,ENSG00000124784
15241,ENSMUSG00000023393,ENSG00000101194
15242,ENSMUSG00002075281,
15243,ENSMUSG00000031200,ENSG00000214827
15244,ENSMUSG00000063362,ENSG00000253710
15245,ENSMUSG00000040855,ENSG00000169891
15246,ENSMUSG00000020420,ENSG00000197782
15247,ENSMUSG00000037992,ENSG00000131759
15248,ENSMUSG00000065727,ENSG00000201382
15249,ENSMUSG00000070023,
15250,ENSMUSG00000057228,ENSG00000109576
15251,ENSMUSG00000108314,
15252,ENSMUSG00000045493,ENSG00000125533
15253,ENSMUSG00000065940,
15254,ENSMUSG00000118641,
15255,ENSMUSG00000098017,
15256,ENSMUSG00000111188,
15257,ENSMUSG00000109400,
15258,ENSMUSG00000043911,
15259,ENSMUSG00002076540,
15260,ENSMUSG00000085728,
15261,ENSMUSG00000065454,ENSG00000207598
15262,ENSMUSG00000044798,
15263,ENSMUSG00000022283,
15264,ENSMUSG00000036528,ENSG00000166387
15265,ENSMUSG00000062103,ENSG00000279116
15266,ENSMUSG00000047667,ENSG00000196341
15267,ENSMUSG00000111453,
15268,ENSMUSG00000064333,ENSG00000279116
15269,ENSMUSG00000093575,
15270,ENSMUSG00000111420,
15271,ENSMUSG00000111799,
15272,ENSMUSG00000111708,
15273,ENSMUSG00000063221,ENSG00000196341
15274,ENSMUSG00000005983,ENSG00000215131
15275,ENSMUSG00000027291,ENSG00000166887
15276,ENSMUSG00000110964,
15277,ENSMUSG00000110792,
15278,ENSMUSG00000110849,
15279,ENSMUSG00000058515,ENSG00000196341
15280,ENSMUSG00000072662,ENSG00000205693
15281,ENSMUSG00000039901,ENSG00000120029
15282,ENSMUSG00000071342,ENSG00000181016
15283,ENSMUSG00000105469,
15284,ENSMUSG00000057424,
15285,ENSMUSG00000105939,
15286,ENSMUSG00000040102,ENSG00000087448
15287,ENSMUSG00000105119,
15288,ENSMUSG00000077617,
15289,ENSMUSG00000106612,
15290,ENSMUSG00000025407,ENSG00000111087
15291,ENSMUSG00000105322,
15292,ENSMUSG00000059595,ENSG00000255298
15293,ENSMUSG00000031647,ENSG00000198948
15294,ENSMUSG00000015749,ENSG00000143401
15295,ENSMUSG00002075269,
15296,ENSMUSG00000107703,
15297,ENSMUSG00000080760,
15298,ENSMUSG00000058820,ENSG00000255298
15299,ENSMUSG00000083386,
15300,ENSMUSG00000090387,
15301,ENSMUSG00000055471,ENSG00000171094
15302,ENSMUSG00000021103,ENSG00000020426
15303,ENSMUSG00000048776,ENSG00000087494
15304,ENSMUSG00002076738,
15305,ENSMUSG00000094182,
15306,ENSMUSG00000111684,
15307,ENSMUSG00002075350,
15308,ENSMUSG00000103789,
15309,ENSMUSG00000014232,ENSG00000103351
15310,ENSMUSG00002075940,
15311,ENSMUSG00000048501,
15312,ENSMUSG00000032745,ENSG00000062194
15313,ENSMUSG00000111781,
15314,ENSMUSG00000118885,ENSG00000207158
15315,ENSMUSG00000047197,ENSG00000183153
15316,ENSMUSG00000110897,
15317,ENSMUSG00000022634,ENSG00000015153
15318,ENSMUSG00000081023,
15319,ENSMUSG00000111018,
15320,ENSMUSG00000049708,
15321,ENSMUSG00000109992,
15322,ENSMUSG00000020914,ENSG00000131747
15323,ENSMUSG00000041390,ENSG00000135272
15324,ENSMUSG00000109988,
15325,ENSMUSG00000109797,
15326,ENSMUSG00000088040,
15327,ENSMUSG00000110261,
15328,ENSMUSG00000059461,
15329,ENSMUSG00000082007,
15330,ENSMUSG00000083963,
15331,ENSMUSG00002076833,ENSG00000252757
15332,ENSMUSG00000037738,ENSG00000197168
15333,ENSMUSG00000110736,
15334,ENSMUSG00002075276,ENSG00000253073
